Stimulation_Day5_Donor1_IL-15	Stimulation_Day5_Donor1_Mabkine	Stimulation_Day5_Donor2_IL-15	Stimulation_Day5_Donor2_Mabkine	Stimulation_Day5_Donor3_IL-15	Stimulation_Day5_Donor3_Mabkine
SLC16A1	2.56663	2.506214	4.016239	5.636607	5.874088	8.960932
SLC16A10	0	0.0615756	0.14974	0.198875	0.17908	0.142736
SLC16A11	0.603988	0.457316	0.987568	0.0820185	1.41754	0.471312
SLC16A12	0.604054	0.391667	0.598179	0.583094	0.60513	0.910476
SLC16A13	9.86749	8.82679	14.9968	6.40267	14.7173	11.6964
SLC16A14	0.0946888	0.0995811	0.0484584	0.225194	0.231791	0.184633
SLC16A2	0	0.0211924	0.206241	0	0.147978	0
SLC16A3	65.0540419981	51.4641900008801	44.66988	51.91163	45.6957415	46.924423104
SLC16A4	2.531350176824	1.888445	2.6093205	1.43150032975	2.755082	3.03204
SLC16A5	0.856764	0.700238	1.423211883	0.763618147601	1.736755	1.5154
SLC16A6	2.61398	2.452528	3.6861	3.46274	6.4197	5.10698
SLC16A7	1.880166	1.200018	2.8949623	1.3886117	2.3372456	2.326278017
SLC16A8	0.114435	0.0962733	0.11696	0.155407	0.279796	0.558084
SLC16A9	0.130975	0	0.0268084	0.106791	0.128235	0.255395
SLC17A1	0.0589882	0	0.12057	0.0400526	0	0.230148
SLC17A2	0	0	0	0.152843	0.132109	0
SLC17A3	0.0699799	0.0588725	0.571879	0.047505	0.0684103	0
SLC17A4	0.0291167	0	0.0297949	0.0197825	0	0.0567785
SLC17A5	2.56102	2.46747	3.54418	2.10806	4.77879	4.46463
SLC17A6	0.026644	0	0.163605	0.108621	0.0782587	0.20782
SLC17A7	0.0355016	0	0.0363186	0.0241173	0.069495	0
SLC17A8	0.0272845	0.0229552	0.0558443	0.0370767	0.186989	0.212817
SLC17A9	9.9316	16.2278	9.9059	17.4227	9.19667	17.2088
SLC18A1	0	0.0324077	0.0394016	0	0.108627	0
SLC18A2	0.324001	0.454319	0.359209	0.366905	0.502255	1.10564
SLC18A3	0.132368	0	0.135364	0.149842	0.172689	0.0860575
SLC18B1	0.924557	1.2964	1.62084	2.99032	1.03388	3.00544
SLC19A1	6.938399	12.183214177	8.436053	12.147718	8.61928	14.3725
SLC19A2	0.432266	0.290942	0.501318	0.352431	0.846368	0.505757
SLC19A3	0.581934	0.503265	1.01612	0.870235	1.29432	1.6527
SLC1A1	0.0279952	0	0.0572972	0.038042	0.137039	0.272953
SLC1A2	0.433558312	0.250334981	0.584795929	0.39823835	0.640112459	0.78956734
SLC1A3	0.0860115	0.0482426	0.117355	0.422556	0.0809382	0.243821
SLC1A4	38.2881	25.71622	26.02686	24.8803	21.03051	16.0173
SLC1A5	207.21506	283.44792	164.29537	500.1347	124.60142	294.8113
SLC1A6	0.872214	0.557697	1.195868	1.015823	1.81444111	1.305701
SLC1A7	0.396699	0.100125	0.202878	0.16168	0.854074	0.696314
SLC20A1	52.7739	46.9394	63.8684	30.9708	66.4342	66.9301
SLC20A2	5.521513	5.115627	4.56305	3.437196	6.45215	7.94848
SLC22A1	0.0607621	0.0957311	0.496746	0.123767	0.950696	0.474149
SLC22A10	0	0	0	0	0.121367	0.161262
SLC22A11	0	0.0713739	0.216908	0.230494	0.124521	0.248194
SLC22A12	0	0	0.0749786	0.133673	0.1643529	0.0661422
SLC22A13	0.166321	0	0.382734	0.0564862	0.0406883	0.324384
SLC22A14	0.164123	0	0.167762	0.0371495	0.160528	0.320152
SLC22A15	0.176091	0.18519	0.563273	0.448718	0.431082	0.429189
SLC22A16	0	0.0458268	0.05568	0	0	0.106257
SLC22A17	0	0.0453864	0.110292	0.597674	0	0.178028
SLC22A18	7.02843	6.93855	9.30346	4.47889	7.43121	7.55405
SLC22A18AS	0.213941	0.0599945	0.21853	0.290454	0.348554	0
SLC22A2	0.0424182	0.0356869	0	0.0288118	0.0415071	0
SLC22A20	0.584053	0.266251	0.9621981	0.745159	1.127641	0.78935
SLC22A23	0.735404	0.412484	1.021802	0.475973	0.943173	0.819339
SLC22A24	0.153796	0.0431294	0.0524096	0.174072	0	0.0999977
SLC22A25	0.133487	0	0	0.0906222	0.130508	0
SLC22A3	0.129909	0	0.0996864	0.154449	0.158953	0.316671
SLC22A31	0.175225	0.0491385	0.119388	0.198297	0.114243	0.341826
SLC22A4	0.0490023	0.288581	0.350707	0.133117	0.243991	0.382324
SLC22A5	0.609425	0.431767	1.31272	0.762688	2.47759	1.00079
SLC22A6	0.154659	0.0406346	0.201281	0.107159	0.0514515	0.205206
SLC22A7	0.12508701	0.07015332	0	0.08495942	0.2855837	0.2439583
SLC22A8	0.0595796	0.200495	0	0.202268	0.09724278092	0.348685
SLC22A9	1.13251	0.785839	1.93829	1.46888	2.27648	1.82645
SLC23A1	0.1816501	0.076615723	0.3725	0.18555583	0.089101158	0.088812178
SLC23A2	3.02466	2.35766	4.19006	2.08587	4.31316	4.62515
SLC23A3	0.178517397638	0.334379	0.730218	0.539903	0.82099	0.103032
SLC24A1	0.852724	0.765267	0.946948	0.569907	1.363798	1.138784
SLC24A2	0.7481174	0.53581660293	1.14450003	0.64886037	1.3248464	1.37285969
SLC24A3	0.295657	0.0904529	0.247559	0.273935	0.421041	0.209645
SLC24A4	1.19248	0.73224055564	1.890731946867	1.16674774821	1.68739590725	1.93162709151
SLC24A5	0.289675	0	0.157269	0.0482197	0.140376	0
SLC24A6	10.4375	8.21375	11.2588	11.4798	10.9455	10.593
SLC25A1	25.433831	22.435777	21.756355	18.907142	19.783207	15.966700019727
SLC25A10	8.836	5.19903	6.89442	9.53406	5.14315	7.02864341
SLC25A11	80.37755	66.73179	85.592632	81.54954	82.49416	80.4208
SLC25A12	5.51141	3.42825	5.53358	5.27113	5.6263	6.72324
SLC25A13	3.104698	2.86269	3.11933	3.13633	4.9534	6.56782
SLC25A14	3.53953937	3.36565	5.67177263	3.75892	5.35997	5.28094278
SLC25A15	3.10556	3.20437	3.41513	2.57992	4.01843	5.98122
SLC25A16	2.91285	2.85233	3.56421	3.43766	4.9053	5.96095
SLC25A17	8.43202	8.13009	8.62168	9.58739	11.1692	16.4466
SLC25A18	0	0.086876	0.263919	0.21038	0.505066	0.503569
SLC25A19	9.940793	10.92188	11.44811	19.4611	5.2841	19.12682
SLC25A2	0.0785193	0.0660557	0	0.0532922	0.076735	0.153214
SLC25A20	37.964	20.408	53.1613	34.2671	65.845	54.1453
SLC25A21	0	0	0	0.0418335	0.0602502	0
SLC25A22	3.84257	5.766872	5.135461	5.458616	5.012927	7.588964
SLC25A23	0.273069	0.280793	0.776151	0.288593	0.891058	0.532502
SLC25A24	9.31175	9.819675	14.789897	11.632297	10.194661	17.9629
SLC25A25	10.923787	9.45217	12.1036300408134	8.960032	15.095709	14.577991
SLC25A26	3.170888	4.060605	6.20635	4.247609	8.873962	9.10515
SLC25A27	0.0843407	0	0.0431285	0.0286436	0.0412649	0.0822475
SLC25A28	3.82931	3.9374	3.98394	4.62121	5.19903	4.84256
SLC25A29	2.88689	3.41545	3.41338	4.10534	5.69337	2.11152
SLC25A3	425.55706	521.92097	403.41223	547.87461	356.16704	471.00652
SLC25A30	1.37074	0.961034	1.81182	0.717893	1.31399	1.28079
SLC25A31	0.0600756	0.050541	0.0613935	0.12237	0.0587486	0.820377
SLC25A32	9.35587	7.92677	11.5646	7.97321	12.1047	17.9434
SLC25A33	1.59438	1.85228	1.16304	1.33985	1.18727	2.22214
SLC25A34	2.1722	1.436	2.37841	1.54785	2.8356	3.59798
SLC25A35	3.49413	2.10819	3.9068	2.50464	4.69251	2.50102
SLC25A36	5.686	4.72755	5.20388	4.19709	6.4412	7.08691
SLC25A37	2.27885	2.4531	3.15602	3.79633	3.86044	4.69845
SLC25A38	30.8603	26.176	32.9488	28.9071	32.8159	33.8044
SLC25A39	197.6664	195.9104	173.6574	190.3494	167.1184	192.3863
SLC25A3P1	0	0	0	0.086201	0.372104	0.248238
SLC25A4	1.96693	0.549355	3.77513	1.5126	6.8541	3.3176
SLC25A40	4.90941	4.42166	5.53719	6.56498	6.7881	9.43536
SLC25A41	0	0.239302	0.145277	0	0.0695151	0.554995
SLC25A42	4.53842	2.11224	3.19448	2.9521	6.26997	3.26399
SLC25A43	1.94419	1.01133	2.70376	2.35837	2.71437	2.7246
SLC25A44	8.17737	7.89915	8.76792	7.71246	9.15482	10.3781
SLC25A45	11.5301	7.13246	10.44393	9.33391	9.45414	14.36001
SLC25A46	6.99378	6.6194	10.7272	7.2188	10.9843	9.7821
SLC25A47	0.063037	0.106064	0.322059	0.213991	0.123276	0.491915
SLC25A48	0	0	0	0.192427	0.0923371	0.553528
SLC25A5	761.196	931.195	694.364	867.646	564.841	788.85
SLC25A5-AS1	0.782685	0.688183	0.473307	0.507553	0.522414	1.1131
SLC25A51	4.22317	3.585177	6.79117	4.86367	8.68657	7.62685
SLC25A51P1	0	0.057635	0	0.143288	0.267902	0
SLC25A52	0	0.080585	0.116596	0.083977	0	0.203632
SLC25A53	1.65636	1.13684	1.81865	1.13698	1.80092	1.83858
SLC25A6	594.674	626.232	559.627	727.811	492.391	592.977
SLC26A1	0.784879	0.361205	1.26375	0.837913	0.537308	1.619618
SLC26A10	0	0.0830272	0.0510197	0.150565	0.347043	0.626695
SLC26A11	0.233796	0.213045	0.569351	0.211751	1.29655	0.5004
SLC26A2	2.15998	1.35871	2.78958	1.70386	3.64654	3.69976
SLC26A3	0.036555	0.0615087	0.074789	0.124162	0.178886	0.213871
SLC26A4	0.41817	0.616131	0.921842	0.739973	0.978704	1.12176
SLC26A4-AS1	0.0268851	0	0.0550278	0.0365344	0.157932	0.157276
SLC26A5	0.3102113	0.230626	0.9868563	0.361666	0.7287863	0.910081
SLC26A6	10.2031	8.608446	11.01644	10.4414	9.948507	14.31231
SLC26A7	0.0787309	0.0334011	0.0201493	0.0668776	0.0771016	0.15485763
SLC26A8	0	0.0280821	0.03151872299	0.0680281	0.359392	0.178898
SLC26A9	0.0224967	0.0728381	0.115136	0.0917211	0.572752	0.307058
SLC27A1	1.67938	1.64141	4.75569	2.58594	5.85186	2.79287
SLC27A2	18.57371	25.91499	14.41897	28.84243	9.67483	30.6811
SLC27A3	8.40902	5.62243	8.8256	8.26657	9.48369	8.11423
SLC27A4	7.57939	5.96084	7.11405	8.03721	4.83852	11.5676
SLC27A5	1.62751	1.48334	1.29443	1.68879	1.50393	2.11624
SLC27A6	0.0812868	0	0.124709	0.138037	0.0397729	0.396339
SLC28A1	0.1618958	0.0712615	0.491283	0.183514	0.03777	0.315841
SLC28A2	0.878826	0.678983	0.985964	0.571435	0.822813	1.80191
SLC28A3	0.1375840407082	0.05787721592	0.093884	0.077908205323	0.044907146702	0.0447119371058
SLC29A1	14.490018	19.16256	16.379918	19.916135	18.515909	24.139251
SLC29A2	0.593108	0.249494	0.259962	0.345307	0.49746	0.495763
SLC29A3	2.65473	1.98655	2.387846	3.083472	1.647627	2.849
SLC29A4	0.512768	0.184878	0.2997454	0.248798	0.465986	0.714281
SLC2A1	15.8117	15.8481	13.6978	11.538	15.0605	15.1382
SLC2A1-AS1	1.71027	1.45404	3.37159	2.4636	4.44177	2.97682
SLC2A10	0.696244	0.144995	1.03537	0.484987	0.82084	1.29884
SLC2A11	3.955701	2.603179	4.2598	3.680118	4.3198697	4.35023618847
SLC2A12	0.0929725	0.0623628	0.171666	0.0885055	0.639722	0.219791
SLC2A13	0.367487	0.111306	0.361227	0.219784	0.143978	0.458544
SLC2A14	0.302068	0.186276	1.12688	1.09881	0.056045	0
SLC2A2	0	0	0.0312429	0.0414891	0.179342	0.0595425
SLC2A3	26.8939	28.4935	33.2998	31.653	43.9976	46.3505
SLC2A4	3.46749	3.51782	3.93456	3.848	5.33738	5.62657
SLC2A4RG	2.00536	1.45112	2.23897	0.909105	1.7753	1.34756
SLC2A5	0.087880066	0.0368313	0.0447701	0.0594698	0.343405	0.17149981
SLC2A6	3.584774	2.794639	6.36425	2.435838	7.72636	7.70034
SLC2A7	0.0717187	0	0.146511	0.0973671	0.140212	0.419795
SLC2A8	4.312579	3.339822	7.24894	9.560182	11.35473	7.44097
SLC2A9	0.585099	0.344567	0.1195942346	0.357554	0.057219964	0.45655845
SLC30A1	1.17743	0.63036	1.2583	1.30837	0.261747	1.56597
SLC30A10	0	0.0312060209262	0.0379428	0.0497007	0.108906114155	0
SLC30A2	0.0460117	0.0387099	0.282296	0.156251	0.0421971	0.252328
SLC30A3	0.206404	0.0433827	0.474678	0.420391	0.307872	0.502368
SLC30A4	1.01643	0.615139	1.63477	0.636939	1.47815	1.39333
SLC30A5	5.693581	3.46744	5.403651	4.95505	5.62371	8.39154
SLC30A6	2.896997239	2.294766	3.344266	2.651436031	4.8479159	4.87541
SLC30A7	7.29857	5.65918	9.9948	5.87051	11.94942	13.81353
SLC30A8	0.342851	0.11342	0.356995866	0.2107846	0.14985	0.5251929
SLC30A9	5.71173	5.37555	6.80146	6.33582	7.64425	12.8376
SLC31A1	3.60064	3.33317	4.97882	4.17962	4.97678	8.22649
SLC31A2	1.65954	2.53376	2.95203	2.21179	3.96686	3.71716
SLC32A1	0	0.0347815	0.169131	0.0842442	0.0404555	0
SLC33A1	4.83845	4.29067	7.35525	5.29959	9.98047	14.31418
SLC34A1	0.24684	0.2126968	0.415361	0.0558886	0.230377	0.461565
SLC34A2	0.20111792	0.127567726	0.385951023	0.392874366	0.418436319	0.2941217
SLC34A3	0.0506738	0.3350818	0.457554	0.30591	0.24785400948448	0.5861855
SLC35A1	4.49472	3.89489	8.02297	4.10275	7.56768458851	10.82675
SLC35A2	9.08735	10.7514900018206	13.18965	7.09659	11.78139	14.87553
SLC35A3	2.322188	2.234138	3.642722	2.310184	4.19953	4.5415968
SLC35A4	33.5465	28.6604	42.941	35.199	48.2845	53.339
SLC35A5	3.26132	2.03749	4.85657	2.5886	3.66653	3.33739
SLC35B1	48.2337	52.9747	42.7718	58.8272	50.0067	63.8802
SLC35B2	39.73	36.0062	48.9964	36.7875	61.1653	43.548
SLC35B3	3.098024858	2.682473	4.86862543	3.788598	5.372653	6.805850930019
SLC35B4	3.26364	2.95102	3.99194	2.84007	4.04814	4.61009
SLC35C1	6.440086	7.0377000888431	7.751320581581	10.04407	8.1322000108395	9.156660425413
SLC35C2	25.71961	21.56603	26.22075	23.18968	27.73291	32.56902
SLC35D1	2.25043	1.77567	2.74536	2.50781	3.18138	4.16982
SLC35D2	1.08075	0.454606	2.1392	0.550268	2.31131	0.922493
SLC35D3	0.0453507	0	0.185499	0.123207	0	0.353816
SLC35E1	10.376	8.41421	10.9289	9.681	13.2882	14.7588
SLC35E2	8.51518	6.13989	10.96996	7.0282	14.26	13.62379
SLC35E2B	8.4394	6.58639	13.463	7.39475	17.1627	14.1067
SLC35E3	4.39699	3.51184	6.8396	4.66233	9.07927	7.28641
SLC35E4	0.898821	0.679222	1.01259	1.28279	1.05129	2.66528
SLC35F1	0.394345	0.402144	1.02202	0.428679	0.772168	0.766809
SLC35F2	7.43741	7.54772	6.83642	8.48242	6.63172	18.0991
SLC35F3	0.0365947	0.123151	0.0374351	0.298312	0.0716321	0.0713678
SLC35F4	0.191018	0	0.0650595	0.129687	0.124517	0.12422
SLC35F5	2.67651	1.7514	2.81396	2.72725	4.00202	3.40739
SLC35F6	57.1852	41.6454	50.4068	38.4509	49.4901	44.9591
SLC35G1	0.755696	0.561225	1.046577	0.574413	0.957203	1.735916
SLC35G2	0.199966	0.132137	0.340493	0.0452514	0.204848	0.520177
SLC35G3	0.0579394	0.106639	0.244594	0.432755	0.399226	0.113026
SLC35G5	0.471804	0.461382	0.812055	0.504135	0.364466	0.644272
SLC35G6	0.284678	0.478969	0.816861	0.0724753	0	0.648515
SLC36A1	1.21745	0.964041	2.18121	1.47221	1.8411	2.05955
SLC36A2	1.2552	0.740223	1.52375	1.01086	2.38176	2.10577
SLC36A3	0.0370103	0.120278	0.338954	0.297438	0.234498	0.229372
SLC36A4	0.7789	0.436864	0.752305	0.793565	1.90537	1.01277
SLC37A1	16.0555	16.0316	17.7512	14.2189	23.4894	19.6107
SLC37A2	3.814430103431	2.88854147764	6.7444600333412	5.1930300460009	5.27436422969	6.480400580399
SLC37A3	3.049190904909	2.48017	3.76982	1.74789	4.01084	5.603306
SLC37A4	10.12355	9.5682	13.378245	10.297571	12.758372	14.675497
SLC38A1	21.10353	20.82063	24.26954	22.53894	27.64285	34.29717
SLC38A10	12.941441	12.07003	17.71437	12.95208	18.826686	18.25868
SLC38A11	0.063393	0	0.194323	0.129118	0.185956	0.247348
SLC38A2	12.5174	10.3883	12.8785	12.6796	18.0432	20.3045
SLC38A3	0	0.0365934	0.0444815	0.029543	0.12768	0.169668
SLC38A4	0.104889	0.0464372	0.39539	0.0937547	0.216151	0.430519
SLC38A5	27.6261	25.6278	35.316	31.414	27.8292	38.863
SLC38A6	1.981441	1.561685	2.557922	2.000921	4.02862	4.95871
SLC38A7	3.55527	4.30977	4.26233	4.49254	6.09834	4.92071
SLC38A8	0	0.072169	0.0875728	0.116432	0.251448	0.334823
SLC38A9	3.092056	3.39177000293744	4.8408979	3.925565	4.826294	8.713708
SLC39A1	29.16774	25.075785	42.65151	28.82798	54.54534	42.598603
SLC39A10	3.24966	2.696535	3.896579	2.865607	6.18225	5.530737
SLC39A11	7.61383	5.49256	6.45233	5.709091	16.48562	14.39245
SLC39A12	0	0	0.0805197	0.0802103	0.0385195	0.15353
SLC39A13	10.46008	8.02368	11.19132	10.59717	11.35294	13.0295
SLC39A14	3.163511	3.135976015002	6.36961	3.97514	6.830028	14.07332
SLC39A2	0.078761663	0.06625699	0	0	0.07696744	0
SLC39A3	30.30101	27.58783	32.05634	33.87965	34.11493	41.42713
SLC39A4	3.66888	3.510316	2.990708	3.68564	4.8267	3.8683
SLC39A5	0.0550655	0.04632640476448	0.112571	0.03739220248403	0.1615760278109	0
SLC39A6	6.97346	7.404427393	8.58353	7.28004	9.96979	14.24674
SLC39A7	14.07398	13.47149	20.06164	17.43803	24.5225	20.5168
SLC39A8	9.060069	9.614774	8.1719618	9.32623400239502	10.519024	11.645354
SLC39A9	5.6267030396669	4.4760709	7.772617	4.551809	10.266816	8.7166099
SLC3A1	0.0609439	0.0471563	0.226263	0.115226	0.248985	0
SLC3A2	163.257268	198.623411	145.190813	439.853475	158.814324	333.125389
SLC40A1	0.344619	0.105431	0.160278	0.702391	1.19605	2.87143
SLC41A1	0.684383	0.93567	1.51057	1.24985	3.01581	2.87737
SLC41A2	0.414743	0.394036	0.857547	0.425228	1.03994	1.04111
SLC41A3	10.141212	8.74738	7.696046	6.649602	7.53743	8.07731
SLC43A1	8.30172	5.8346	12.05111	11.3014	12.71822	10.36344
SLC43A2	0.246347	0.355297	0.684052	0.669408	0.620015	0.617686
SLC43A3	9.6816100169175	10.293362	17.5274504605	12.6289000356349	23.5934045	31.8873
SLC44A1	2.40554	1.48417	1.85253	1.61902	1.45816	1.5635
SLC44A2	41.0059	27.0074	75.519401	26.62346	71.047	43.6559
SLC44A3	0.139818	0	0.15023	0.0934954	0	0.0955346
SLC44A4	0.187285	0.347972	0.486245	0.484649	0.541571	0.619495
SLC44A5	0.0845171	0.0355526	0.216093	0.0574069	0	0.412098
SLC45A1	0.0444919	0.0748628	0.227491	0.241752	0.043533	0.086778
SLC45A2	0	0.0647414	0	0.129687	0.0622583	0
SLC45A3	0.0621376	0.052278	0.127159	0.147756	0.121655	0.302934
SLC45A4	1.02717	0.602308	0.700667	0.69785	1.03597	0.910481
SLC46A1	0.7618908217	0.824651	1.5119800225629	0.967748784722	0.67644222152	1.1141400151969
SLC46A2	0.0851942	0.107512	0.130692	0.0867995	0.291773	0.0830803
SLC46A3	3.358299	2.286041	7.26748	2.75055	9.72808	8.01115
SLC47A1	1.57702	1.23484	2.09259	1.56585	2.64494	1.94274
SLC47A2	0.190916	0.0803093	0.0488018	0.259323	0.0466951	0.186191
SLC48A1	4.13584	2.42268	5.73731	3.90315	5.42482	5.95957
SLC4A1	0.542247	0.359305	0.713021	0.556259	0.739665	0.727975
SLC4A10	0.33398700054619	0.3122180154625	0.426259	0.617858	0.636005	1.01297
SLC4A11	0.545409	0.372329	0.5928278	0.32416	0.13343944	0.199431
SLC4A1AP	14.0404	10.2964	15.2788	12.5579	19.6962	20.788
SLC4A2	7.586801	7.13919	8.79244	8.136529	10.119727	7.371213
SLC4A3	0.0247021973	0.062346771	0.1769774494	0.2169501	0.072557837	0.239376
SLC4A4	0.893104107795	0.697683000394468	1.463623181	0.7361991	2.098614	1.51056013
SLC4A5	2.58871	2.82589	2.9644	4.17111	2.60364	4.66294
SLC4A7	1.9141889	1.564037	2.093683	1.895993	3.12	3.210093115
SLC4A8	4.007217	2.704970375	4.078045	3.99346762861	7.485369	4.12427
SLC4A9	0.0671564	0.14125	0.27483	0.228116	0.558742	0.421771
SLC50A1	20.61763	15.889595	24.12244	18.90308	29.01199	23.45393
SLC51A	0.2288	0.0641609	0.233658	0.62119	0.372698	0
SLC51B	0.499123	0.112661	0.398247	0.353829	0.73048	1.29051
SLC52A1	0.66880800616174	0.704969147051	0.99096300152349	0.7756311062	1.222760415198	1.3941800454838
SLC52A2	13.66217	14.2862500038493	12.57701	15.0154500282131	14.5873400043245	13.28485
SLC52A3	0.0787829	0.0331406	0.0402912	0.10703	0.115648	0.3073
SLC5A1	0.174043	0.109822	0.356306	0.221751	0.255644	0.509036
SLC5A10	0.324667	0.1879585	0.655442	0.51163	1.263754	0.3709140222844
SLC5A11	0.356249	0.0876826	0.279879	0.212331	0.137047	0.203299
SLC5A12	0.082757	0.0138966	0.188149	0.19284	0.0647018	0.326458
SLC5A2	0.161973	0.0992255	0.224025	0.121092	0.0537113	0.64073
SLC5A3	3.04034	1.81949	3.86585	2.79103	4.93841	7.10428
SLC5A4	0	0.0449781	0.163953	0.0726102	0.052294	0.104287
SLC5A5	0.81829	1.01602	2.31374	1.32981	1.99941	2.28248
SLC5A6	8.114402	11.306064	9.136846	13.769166	9.269821	18.8008
SLC5A7	0.0201459	0.0169495	0.041246	0.0410991	0.0394573	0.0785609
SLC5A8	0	0.0538683	0.0327556	0.0434994	0.0626757	0.187292
SLC5A9	0	0.0276977	0.0657609	0.0670977	0.0322253	0
SLC6A1	0	0.0194781	0.0473934	0.110121	0.158687	0.0451424
SLC6A1-AS1	0	0.18732	0	0.451981	0.216484	0
SLC6A10P	0.136202	0.160427	0.362401	0.347787	0.0800085	0.265591
SLC6A11	0.108592	0.045679	0.111002	0	0.106215	0.211828
SLC6A12	0.0899425	0.0504473	0.255117	0.122216	0.09775036	0.12983679
SLC6A13	0.166558	0.040557	0	0.1953171	0.162905	0.188058
SLC6A14	0.481451	0.16417	0.507785	0.313114	0.642731	0.52349
SLC6A15	0.0489265	0.0361557	0.1746116	0.1989754	0.3818212	0.238506
SLC6A16	0.612787	0.485223	1.65937	0.563202	2.4696	1.61685
SLC6A17	0.209405	0.0677622	0.412311	0.27368	0.331312	0.251247
SLC6A18	0	0	0	0.06893	0	0.197985
SLC6A19	0.020038	0.0168587	0.061538	0.0817011	0.0392461	0.11721
SLC6A2	0.133514	0.112328	0.223933	0.1758494	0.2865292	0.433287
SLC6A20	1.82105	1.11720000041696	2.14564	1.63945000033407	3.30730000241135	3.49363
SLC6A3	0.1328	0.0670371	0.135908	0.0902319	0.156024	0.103582
SLC6A4	0.458436	0.393777	0.630264	0.549291	0.653124	1.29736
SLC6A5	0.0369697	0.0622065	0	0.0502277	0.14473	0
SLC6A6	7.807130161663	4.94657	6.91005887898	7.56581	9.8033	13.48547
SLC6A7	0.0559904	0.0706595	0.229189	0.057063	0.0548156	0.272953
SLC6A8	0.338596	0.0998574133	0.0692823	0.234839	0.2324874559	0.0660313
SLC6A9	0.68952903198952	0.512987	0.26782590131227	1.70167	0.570008	0.629534
SLC7A1	6.79317	7.48306	7.48655	10.9663	8.53349	10.5681
SLC7A10	0.222567	0.140433	0	0.151132	0.163264	0.217082
SLC7A11	0.3496	0.332053	0.499654	1.23943	0.61786	1.1466
SLC7A11-AS1	0.573187	0.346677	0.741303	0.561951	1.18843	1.21336
SLC7A13	0	0	0.0595223	0.0395453	0.113915	0.113613
SLC7A14	0.797569	0.558829	1.16603	0.801602	1.29373	1.64875
SLC7A2	0.1498077	0.1145661	0.2230645	0.2032	0.293504	0.345163
SLC7A3	0.0478193422368	0	0	0	0.09356665287	0.279816640398
SLC7A4	0.370286	0.077881	0.094658	0.0943085	0.0905707	0.0902789
SLC7A5	35.122	47.1834	22.7174	84.1618	20.8491	68.118
SLC7A5P1	0.891064	0.747459	1.80527	1.79922	1.63765	3.59472
SLC7A5P2	6.12107	5.25998	6.78037	5.35621	6.4012	9.4215
SLC7A6	4.110105	3.92363	7.3664	5.66607	8.66852	7.2521
SLC7A6OS	19.7853	13.8536	21.0958	18.1599	28.8698	25.0184
SLC7A7	0.297916	0.375956	0.355351	0.168602	0.777179	0.552308
SLC7A8	0.1613479	0.0621062	0.2492259	0.0901978673872	0.136876	0.2211258
SLC7A9	0.129716	0.163692	0.249872	0.249029	0.42071711	0.506139
SLC8A1	0.01716696457	0	0	0.0349954501	0.0672408814	0.1004076856
SLC8A1-AS1	0.231809	0	0.236331	0.235813	0	0.226275
SLC8A2	0.0405668	0.0341304	0.145346	0.0827013	0.0595897	0.158195
SLC8A3	0.0372148	0.0331261	0.0380684	0.040210579	0.115675	0.07692049
SLC9A1	2.28791	1.986333	2.54097	2.55695	2.883661	2.81387
SLC9A2	0.0760776	0	0.0194708	0.0775497	0.0558788	0.0370835
SLC9A3	0.343539	0.256911	0.312359	0.259292	0.56035	0.372217
SLC9A3R1	279.185	302.218	328.71	288.582	310.76	289.489
SLC9A3R2	0.183946	0.15475100886084	0.152593	0.06757360282679	0.982455	1.70786900331341
SLC9A4	0.773758	0.418583	1.26734	1.47628	1.54191	1.55736
SLC9A5	0.67263	0.896013	0.946452	0.533178	0.384135	0.655815
SLC9A6	2.04963	2.005084	3.30465	1.54392369038	4.00148	4.482641003
SLC9A7	2.184705	1.48470495	2.82216	2.5694387	3.31816	3.95865
SLC9A7P1	0.128351	0.218771	0.46598	0.135067	0.347041	0.569568
SLC9A8	2.9157522071	1.9443486724783	3.733473	2.615399	4.103996	4.5784670748958
SLC9A9	1.35792	0.704919	2.86782	1.49187	2.34764	2.30994
SLC9A9-AS1	0.520854	0.219159	0.527853	0	0.252862	0
SLC9B1	0.6759333	0.868295	0.890032	1.2297968	1.0961312	2.630127
SLC9B2	2.18895	3.02552	2.4957	2.95307	2.35706	4.45159
SLC9C1	0	0.021288	0.103585	0.103155	0.0743224	0.0493385
SLC9C2	0.0470248	0.0197818	0.120329	0.0798837	0.0460455	0
SLCO1A2	2.18235	1.35912	3.53102	2.63861	3.53433	4.19206
SLCO1B1	0.0380273	0.031993	0.116695	0.103327	0.148865	0.148326
SLCO1B3	0	0	0.0358655	0.0476325	0.17157	0.136739
SLCO1B7	0.112711	0	0.115202	0.0382673	0.0551181	0.109934
SLCO1C1	0	0	0	0.0424377	0.064325	0.129543531231
SLCO2A1	0.123422	0.0623034	0.227377	0.100636	0.072508	0.240663
SLCO2B1	0.0267074	0	0.2675667	0.0526721	0.140822	0.251932
SLCO3A1	3.26169	1.831398	5.22172	3.55567	5.5983	2.17736
SLCO4A1	18.2445	14.8083	13.8808	15.4211	8.47748	19.0647
SLCO4C1	1.20414	0.831505	2.79113	1.4656	4.59402	3.17569
SLCO5A1	0.0556312	0.0517685	0.284716	0.0937803	0.0602352	0
SLCO6A1	0.0422232	0	0.17273	0.258115	0.330533	0.247052
SLED1	0.163044	0.137147	0.165891	0	0.317732	0
SLFN11	6.66396324164591	6.46347350016307	9.856227	7.960146	11.009473	12.80353260806
